Timestamp,Item Description,Brand,Lot/Serial #,Expiration,IAR #,IAR Date,Delivery Date,Quantity,Pack Size,Loose,Unit,Total,Location,Supplier/Donor,Manufacturer,Origin,Acquisition Mode,Expiration,Remarks,Condition,Fund Source,Acquisition Cost,Category,User,Status
8:1:0 10/19/2022,"Chair Computer, Executive YM703   ",,,NOT INDICATED,,,,,,,,1,MSS,,,,Purchase,,Not found in the area.,Serviceable,,14225,,Kristoffer Ian Buñag,
13:14:47 10/19/2022,"Chair Computer, Executive YM703   ",,,NOT INDICATED,,,,,,,,1,MSS,,,,Purchase,,Not found in the area.,Serviceable,,14225,,Kristoffer Ian Buñag,
13:20:17 10/19/2022,"Chair Computer, Executive YM703   ",,,NOT INDICATED,,,,,,,,1,MSS,,,,Purchase,,Not found in the area.,Serviceable,,14225,,Kristoffer Ian Buñag,
13:20:17 10/19/2022,"Chair Computer, Executive YM703   ",,,NOT INDICATED,,,,,,,,1,MSS,,,,Purchase,,Not found in the area.,Serviceable,,14225,,Kristoffer Ian Buñag,
13:20:17 10/19/2022,"Chair Computer, Executive YM703   ",,,NOT INDICATED,,,,,,,,1,MSS,,,,Purchase,,Not found in the area.,Serviceable,,14225,,Kristoffer Ian Buñag,
13:20:17 10/19/2022,Pushcart Platform    ,,,NOT INDICATED,,,,,,,,1,MSS,,,,Purchase,,No Remarks.,,,5000,,Kristoffer Ian Buñag,
8:5:16 10/20/2022,Computer Desktop    ,,,NOT INDICATED,,,,,,,,1,MSS,,,,Purchase,,No Remarks.,Serviceable,,0,,Kristoffer Ian Buñag,
8:5:16 10/20/2022,Computer Desktop    ,,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,No Remarks.,Good Condition,,23998,,Kristoffer Ian Buñag,
8:31:16 10/20/2022,Chair Visitor  Black  ,,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,No Remarks.,Good Condition,,7560,,Kristoffer Ian Buñag,
8:31:16 10/20/2022,Chair Visitor  Black  ,,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,No Remarks.,Good Condition,,7560,,Kristoffer Ian Buñag,
8:31:16 10/20/2022,Chair Executive  Black  ,,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,"1 unit only found in the area, total 2 units.",Good Condition,,3250,,Kristoffer Ian Buñag,
8:31:16 10/20/2022,Chair Executive  Black  ,,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,"1 unit only found in the area, total 2 units.",Good Condition,,3250,,Kristoffer Ian Buñag,
8:31:16 10/20/2022,Table Officer    ,,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,No Remarks.,Good Condition,,16800,,Kristoffer Ian Buñag,
8:31:16 10/20/2022,Table Staff    ,,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,No Remarks.,Good Condition,,6000,,Kristoffer Ian Buñag,
8:31:16 10/20/2022,Sofa Visitor  Brown  ,,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,No Remarks.,Good Condition,,7900,,Kristoffer Ian Buñag,
8:52:29 10/20/2022,"Table Staff, Side    ",,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,No Remarks.,Good Condition,,3500,,Kristoffer Ian Buñag,
8:52:29 10/20/2022,"Table Office, Side    ",,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,No Remarks.,Good Condition,,5000,,Kristoffer Ian Buñag,
8:52:29 10/20/2022,Computer Laptop/Mobile Travelmate P259-MG   ,Acer,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
8:52:29 10/20/2022,Airconditioner Split    ,Koppel,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
8:52:29 10/20/2022,Printer   White  ,HP,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
8:52:29 10/20/2022,Phone Intercom Phone    ,Grandstream,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
9:22:42 10/20/2022,Table   Brown  ,,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,No Remarks.,Good Condition,,0,,Kristoffer Ian Buñag,
9:22:42 10/20/2022,Chair Monobloc  White  ,,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,Belongs to Nursing office.,,,,,Kristoffer Ian Buñag,
9:22:42 10/20/2022,Chair Monobloc  White  ,,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,Belongs to Nursing office.,,,,,Kristoffer Ian Buñag,
9:22:42 10/20/2022,"Table Side, Office  Brown  ",,,NOT INDICATED,,,,,,,,1,Legal Office,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
9:22:42 10/20/2022,Book Research:   DENGUE HEMORRHAGIC FEVER OUTBREAK IN ZAMBOANGA CITY: ITS PUBLIC HEALTH IMPLICATION ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:22:42 10/20/2022,Book Research:   A STUDY ON THE PATTERNS AND CAUSES OF WASTAGE OF LABORATORY EXAMINATION IN THE CONTEXT OF BILLING POLICY SHIFT/CHANGES AT THE ZCMC INTEGRATED LABORATORY ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:22:42 10/20/2022,Book Research:   THE VALIDITY OF COPPER SULFATE SOLUTION IN DETERMINING ANEMIA AMONG POTENTIAL BLOOD DONORS AT ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:22:42 10/20/2022,"Book Research   INDICATIONS LEADING TO CESAREAN SECTION DELIVERIES, COMPLICATIONS AND CAUSES: A SURVEY AMONG TERTIARY HOSPITAL IN ZAMBOANGA CITY ",,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:22:42 10/20/2022,Book Research:   TREATMENT OUTCOME OF PULMONARY TUBERCOLOSIS PATIENTS IN FIFTEEN DISTRICT OF ZAMBOANGA CITY FROM JANUARY 2008 TO DECEMBER 2009 (RETROSPECTIVE STUDY) ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:22:42 10/20/2022,Book Research:   BURDEN OF CARE AMONG FAMILY CAREGIVERS OF ELDERLY PATIENTS ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:22:42 10/20/2022,Book Research:   PSYCHOSOCIAL AND FAMILY HISTORY OF PREGNANT PATIENTS AGED 19 BELOW AT ZAMBOANGA CITY MEDICAL CENTER ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:22:42 10/20/2022,Book Research:   COMPARATIVE STUDY ON THE EFFECTIVENESS OF LORYNGOTRACHEAL LIDOCAINE INTRAVENOUS LIDOCAINE IN BLUNTING THE CARDIOVASCULAR RESPONSES DURING SPRAY VERSU ENDOTRACHEALINTUBATION ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   MATERNAL HYPOTENSION DURING EMERGENCY CESARIAY SECTION ON APGAR SCORE OF NEONATES UNDER REGIONAL AUESTHESIA SUBARACHNOID BLOCK IN ZAMBOANGA CITY MEDICAL CENTER ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,0,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   CERVICAL CARCINOVA CASES IN ZAMBOANGA CITY MEDICAL CENTER ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   THE INCIDENCE AND CLINICAL PROFILE OF NON-ICU PATIENTS DEVELOPING HOSPITAL ACQUIRED PNEUMONIA IN ZAMBOANGA CITY MEDICAL CENTER ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   THE DEVELOPMENT OF A CLINICAL TOOL TO PREDICT SERUM POTASSIUM LEVEL AMONG SUSPECTED HYPOKALEMIC PEDIATRICS PATIENTS WITH ACUTE GASTROENTERITIS SEEN IN THE ZAMBOANGA CITY MEDICAL CENTER ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   HYPERBARIC VERSUS ISOBARIC BUPIVECAINE FOR PATIENTS UNDERGOING LOWER ABDONIMAL SURGERY ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   A DOUBLE-BLIND RANDOMIZED CONTROLLED TRIAL ON THE HEMODYNAMIC EFFECTS OF OXYTOCIN GIVEN SLOW IV LODUS AS COMPARED TO I DRIP (1:100 DILLUTION) AMONG WOMEN UNDERGOING CESOVEAN SECTION UNDER SPINAL ANESTHESIA ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   RISK PROFILES OF ADULT STROKE PATIENTS IN ZAMBOANGA CITY MEDICAL CENTER ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   THE SOCIO-DEMOGRAPIC PROFILE OF TEENAGE MOTHER IN ZAMBOANGA CITY MEDICAL CENTER THE OBSTETRICS OF NEONATAL OUTCOME AMONG THEM PREGNANCIES ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   PERCEIVED VARRIES TO THE SUCCESSFUL IMPLEMENTATION OF THE HOSPITAL POLICY ON BREASTFEEDING IN ZAMBOANGA CITY MEDICAL CENTER ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   THE EFFICACY OF MALUNGGAY LEAVES (MORINGAOBEIPERA) CAPSULES FERROUS SULFATE IN INCREASING THE HEMOGLOBIN CONTENT AMONG POST PARTUM PATIENTS: A CLINICAL TRIAL ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   INDUCED ABORTION AMONG WOMEN PERFORMED OUT-PATIENT-HOSPITAL AND SUBSEQUENTLY ADMITTED AT ZAMBOANGA CITY MEDICAL CENTER ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   THE DEVELOPMENT OF QUESTIONNAIRES TO MEASURE PATIENTS SATISFACTIONS WITH THE SERVICES OF THE PEDIATRIC DEPARTMENT OF ZAMBOANGA CITY MEDICAL CENTER ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   GAUGING PERCEIVED ADEQUACY OF KNOWLEDGE VERSUS ACTUAL SKILL IN PERFORMING CLINICAL BREAST EXAMINATION AMONG SURVEYED HEALTHCARE PERSONNEL IN ZAMBOANGA CITY MEDICAL CENTER ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   GAUGING PERCEIVED ADEQUACY OF KNOWLEDGE VERSUS ACTUAL SKILL IN PERFORMING CLINICAL BREAST EXAMINATION AMONG SURVEYED HEALTHCARE PERSONNEL IN ZAMBOANGA CITY MEDICAL CENTER ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   RISK FACTOR FOR BLEEDING AND SHOCK AMONG PEDIATRIC PATIENT DIAGNOSED CLINICALLY WITH DENGUE ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   PREMATURE PARTURE OF MEMBRANES: ITS PREVALENCE & FETO-MATERNAL OUTCOME ON TERM PREGNANT WOMEN AT OBSTETRICS & GYNECOLOGY DEPARTMENT OF ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   A COMPARATIVE STUDY ON THE EFFICCACY OF EPIDURAL NALBIPHINE VS MORPHINE FOR POSTOPERATIVE ANALGESIA IN ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   A RETROSPECTIVE STUDY ON THE ASSOCIATION BETWEEN ENDAMEL VIAL THICKNESS & FRACTIONAL CURRATAGE HISTOPATHOLOGICAL FINDING PERIMENAUSAL WOMEN WITH HEAVY MENSTRUAL BLEEDING: A ZCMC EXPERIENCE ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   PATHOGENIC BACTERIA COLONIZING THE STETHOSCOPES OF RESIDENT PHYSICIANS IN ZCMC: A CROSS SECTIONAL ANALYTICAL STUDY ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   A FEASIBILITY STUDY OF ESTABLISHING HOSPICE PALLIATIVE CARE PROGRAM ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   FACTORS AFFECTING THE QUALITY OF LIFE OF RESIDENT PHYSICIANS IN ZAMBOANGA CITY MEDICAL CENTER ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   USE OF VIDEO-BASED VERSUS WRITTEN INFORMATION AS AN EDUCATIONAL TOOL TO IMPROVE HUMAN PAPILLOMA VIRUS VACCINE INTENTIONS ON TEENAGE PATIENTS AT THE ZAMBOANGA CITY MEDICAL CENTER: A RANDOMIZED COMPARATIVE STUDY ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   FACTORS ASSOCIATED WITH THE HEALTH-RELATED QUALITY OF LIFE OF DIALYSIS PATIENTS AT THE RENEAL CENTER FOR WESTERN MINDANAO ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   THE PERCEPTION AND ATTITUDE OF GENERAL PRACTITIONERS ON COMPLEMENTARY AND ALTERNATIVE MEDICINE USE AMONG HYPERTENSIVE PATIENTS IN ZAMBOANGA CITY: A QUESTIONNARE SURVEY ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
9:57:27 10/20/2022,Book Research:   PROFILE OF TRAUMA PATIENTS TREATED AT THE EMERGENCY ROOM OF ZAMBOANGA CITY MEDICAL CENTER FROM JULY 2012 TO DECEMBER 2012 ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
11:21:26 10/20/2022,Book Research:   THE EFFECT OF THE TIME OF CORD CLAMPING IN THE OUTCOME AMONG (ETICOHT) MOTHER DELIVERED AT ZCMC: A RANDOMIZED CONTROLLED ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,0,,Kristoffer Ian Buñag,
11:21:26 10/20/2022,Book Research:   FACTORS AFFECTING POOR THERAPEUTIC PATIENT: A REVIEW FROM THE OUT PATIENTS PERSPECTIVE AT ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
11:21:26 10/20/2022,Book Research:   THE IMPACT OF COMPLEMENTARY OF ALTERNATIVE MEDICINE USE AMONG HYPERTENSIVE PATIENTS IN ZCMC AND OTHER FACTORS AFFECTING ADHERENCE TO CONVENTIONAL TREATMENT ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
11:21:26 10/20/2022,"Book Research:   INDICATIONS LEADING TO CESAREAN SECTION DELIVERIES, COMPLICATIONS AND CAUSES: A SURVEY AMONG  ",,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
11:21:26 10/20/2022,Book Research:   PREDICTION FOR SILENT MYOCADIAL INFRACTION IN ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
11:21:26 10/20/2022,"Book Research:   MONITORING THE POST TRANSFUSION HEMOGLOBIN AND HEMATOCRIT OF ADMITTED NON-BLEEDING, NON HEMOLYTIC ANEMIC PATIENTS AT ZCMC ",,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
11:21:26 10/20/2022,"Book Research:   POST TRAUMATIC STRESS DISORDERS SCREENING AMONG READOLESCENT EVACUEES AT JOAQUIN MEMORIAL SPORTS COMPLEX, FOUR MONTHS AFTER THE ZAMBOANGA CRISIS ",,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
11:21:26 10/20/2022,Book Research:   TIME AND MOTION STUDY OF STAFF NURSES IN SELECTED AREAS IN ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
11:21:26 10/20/2022,Book Research:   MALPRACTICE LITIGATION FEAR AND RISK MANAGEMENT PRACTICES AMONG RESIDENTS AND CONSULTANTS IN ZCMC: A RESEARCH PAPER PRESENTED TO THE FACULTY OF THE GRADUATE SCHOOL ATENEO DE ZAMBOANGA UNIVERSITY ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
11:38:10 10/20/2022,Book Research:   A COMPARATIVE STUDY: THE EFFICCACY OF POST-OPERATIVE EPIDURAL BUPIVACAINE PLUS MORPHINE VS INTRAVENOUS KETORALAC PLUS TRN ZCMC TRAMADOL ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,0,,Kristoffer Ian Buñag,
11:38:10 10/20/2022,Book Research:   A CASE CONTROL STUDY ON THE EFFECT OF GUM CHEWING ON THE BOWEL AFTER EXPLANATORY LAPAROTOMY AMONG PATIENTS WITH GENERALIZED PERITONITIS SECONDARY TO RUPTURED APPENDICITIS ADMITTED TO ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
11:38:10 10/20/2022,"Book Research:   KNOWLEDGE, ATTITUDES AND PRACTICES OF YOUNG PRIMIGRAVID WOMEN ON HPV, CERVICAL CANCER AND ITS PREVENTION AT ZCMC DEPARTMENT OF OB GYNE OPD ",,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
13:40:14 10/20/2022,Book Research:   CLINICAL PROFILE AND RISK FACTORS OF PATIENTS DIAGNOSED WITH PERIPARTUM CARDIOMYOPATHY AND OTHER CAUSES OF PERIPARTUM HEART FAILURE FROM 2012 TO 2013 AT ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,0,,Kristoffer Ian Buñag,
13:40:14 10/20/2022,"Book Research:   PROFILES OF PATIENTS WHO UNDERWENT LAPAROSCOPIC GUIDED CHOLECYSTECTOMY AT THE DEPARTMENT OF SURGERY, ZCMC ",,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
13:54:9 10/20/2022,Book Research:   THE ESTIMATED SODIUM CONTENT OF THE DIETS OF HEART FAILURE PATIENTS ADMITTED TO ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,0,,Kristoffer Ian Buñag,
13:54:9 10/20/2022,Book Research:   CLINICAL OUTCOMES AND PROFILE OF PATIENTS WHO UNDERWENT POSTPARTUM INTRAUTERINE DEVICE INSERTION IN THE DEPARTMENT OF OBSTERICS & GYNECOLOGY ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
14:35:55 10/20/2022,Book Research:   CLINICAL AND METHABOLIC PROFILE OF MALE-TO-FEMALE TRANSGENDER IN ZAMBOANGA PENINSULA ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,0,,Kristoffer Ian Buñag,
14:35:55 10/20/2022,Book Research:   EMERGENCY PERIPARTUM HYSTERECTOMY AMONG PATIENTS ADMITTED IN ZCMC: A FIVE-YEAR REVIEW ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
14:35:55 10/20/2022,Book Research:   PREVALENCE OF POST TRAUMATIC STRESS DISORDER SYMPTOMS AMONG DISPLACED CHILDREN OF WAR AGES 6-9 YEARS OLD AT JOAQUIN MEMORIAL SPORTS COMPLEX AFTER THE 2013 ZAMBOANGA CRISIS ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
14:35:55 10/20/2022,Book Research:   SONOGRAPHICALY GUIDED PERCUTANEOUS CATHETER DRAINAGE VERSUS NEEDLE ASPIRATION IN THE MANAGEMENT OF AMOEBIC LIVER ABSCESS AT ZCMC FROM 2011 TO 2014 ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
14:35:55 10/20/2022,"Book Research:   EXPRESSED BREAST MILK AMONG MOTHERS WITH NEWBORNS LESS THAN 2000GRAMS USING THE TRI-COMBINATION REGIMEN OF MANUAL HAND EXPRESSION, USE OF SYMPHONY PREEMIE I.O PROGRAM BREASTPUMP AND INTERMITTENT KANGAROO MOTHER CARE ",,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
8:4:10 10/21/2022,Book Research:   THE SIMPLIFIED MICHIGAN DIABETES KNOWLEDGE TEST: TRANSLATION AND VALIDATION STUDY OF THE VISAYAN VERSION ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,0,,Kristoffer Ian Buñag,
8:4:10 10/21/2022,Book Research:   THE ASSOCIATION BETWEEN DIABETES MELLITUS AND RATE OF SPUTUM CULTURE CONVERSION AMONG PATIENTS WITH MULTI-DRUG RESISTANT PULMONARY TUBERCULOSIS AT THE ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
8:4:10 10/21/2022,Book Research:   KETAMINE AS TREATMENT FOR POST-ANAESTHETIC SHEVERING AMONG SPINAL ANAESTHESIA PATIENTS AT ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
8:4:10 10/21/2022,Book Research:   HUMAN IMMUNODEFICIENCY VIRUS (HIV) CO-INFECTION AMONG PATIENTS WITH PULMONARY TUBERCULOSIS (PTB) AT THE ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
8:4:10 10/21/2022,Book Research:   DELIVER OUTCOME OF WOMEN WITH UNCOMPLICATED SINGLETON PREGNANCY WITH MALPRESENTATION AFTER EXTERNAL CEPHALIC VERSION (ECV): A REVIEW OF EIGHTEEN (18) CASES AT ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
8:4:10 10/21/2022,Book Research:   A PROFILE SURVEY ON COMMON POST-OPERATIVE COMPLICATION AT ZCMC FROM JANUARY-JULY 2011 ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
8:4:10 10/21/2022,Book Research:   CARDIAC AND RESPIRATORY STATUS OF PATIENTS WHO UNDERWENT CLOSE REDUCTION IN ZCMC USING KETAMINE WITH PROPOFOL 1:1 FOR GENERAL INTRAVENOUS ANESTHESIA ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
8:4:10 10/21/2022,Book Research:   INCIDENCE AND RISK STRAFICATION POST OPERATIVE NAUSEA AND VOMITING IN PATIENTS WHO UNDERWENT LAPAROSCOPIC CHOLECYSTECTOMY AT ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
8:4:10 10/21/2022,Book Research:   PREVALENCE AND RISK OF GERIATRIC DEPRESSION AMONG SENIOR CITIZENS IN THE OUTPATIENT DEPARTMENT ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
8:4:10 10/21/2022,Book Research:   INSUFFICIENT DIAGNOSTIC ACCURACY OF FINE-NEEDLE ASPIRATION CYTOLOGY IN THE DETECTION OF MALIGNANCY OF BREAST SPECIMENS AT ZCMC: A FOUR YEAR RETROSPECTIVE STUDY ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
8:4:10 10/21/2022,Book Research:   COMPETENCY OF POST ANESTHESIA CARE UNIT (PACU) STAFF NURSES: BASIS FOR STAFF DEVELOPMENT PLAN ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
8:4:10 10/21/2022,Book Research:   A PRELIMINARY STUDY ON NUEROLOGICAL STATUS OF PATIENTS TREATED WITH BRAIN DERIVED PEPTIDE (CEREBROLYSIS): A CASE SERIES STUDY IN ZAMBOANGA CITY ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
8:4:10 10/21/2022,Book Research:   OUTCOME OF EPIDURAL TEST DOSE FLUID MOVEMENT METHOD (ETDFM) AS PREDICTOR OF EPIDURAL CATHETER PLACEMENT OF PATIENTS UNDERGOING GYNECOLOGOC ABDOMINAL SURGERY IN ZCMC ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
8:4:10 10/21/2022,Book Research:   NALPUHINE VERSUS TRAMAOL FOR TREATMENT OF SHIVERING AFTER INDUCTION OF REGIONAL SPINAL ANESTHESIA AMONG OBSTETRICS PATIENTS FOR CESAREAN SECTION: A RANDOMIZED CONTROLLED TRIAL ,,,NOT INDICATED,,,,,,,,1,Library,,,,Purchase,,Donation.,,,,,Kristoffer Ian Buñag,
